MaterialData (MaterialNumber, MaterialType, E, nu, density, max. principal stress limit for element deletion) 
       1       HookesMat    2.10000e+011    3.000e-01 	8.00000e+03    5.0e+15
Mesh Parameters: (Total-number-of-Nodes Total-number-of-Elements, Simulation start time, Simulation End Time, dt, Impulse start time, Impulse end time, newmark-gamma, newmark-beta)
      525     1920    0		2e-2	5e-05	0	2e-02	0.5     0
Nodal Coordinates (x,y,z) 
84	T4	1	0	0	0	249	245	269	250
85	T4	1	0	0	0	49	50	69	74
86	T4	1	0	0	0	44	48	24	49
87	T4	1	0	0	0	387	411	392	412
88	T4	1	0	0	0	271	272	267	291
89	T4	1	0	0	0	83	58	78	59
90	T4	1	0	0	0	287	307	283	282
91	T4	1	0	0	0	138	133	114	113
92	T4	1	0	0	0	40	35	39	59
93	T4	1	0	0	0	444	425	424	420
94	T4	1	0	0	0	317	341	336	316
95	T4	1	0	0	0	297	292	273	272
96	T4	1	0	0	0	89	94	70	90
97	T4	1	0	0	0	287	291	292	311
98	T4	1	0	0	0	139	119	115	120
99	T4	1	0	0	0	272	292	291	296
100	T4	1	0	0	0	88	112	107	87
101	T4	1	0	0	0	95	99	94	75
102	T4	1	0	0	0	266	271	267	291
103	T4	1	0	0	0	424	400	399	419
104	T4	1	0	0	0	107	82	102	83
105	T4	1	0	0	0	90	94	95	114
106	T4	1	0	0	0	306	302	307	282
107	T4	1	0	0	0	234	235	230	254
108	T4	1	0	0	0	120	124	119	100
109	T4	1	0	0	0	208	212	232	207
110	T4	1	0	0	0	107	83	103	108
111	T4	1	0	0	0	214	213	209	189
112	T4	1	0	0	0	109	105	104	129
113	T4	1	0	0	0	137	136	132	112
114	T4	1	0	0	0	157	161	162	181
115	T4	1	0	0	0	176	156	157	181
116	T4	1	0	0	0	73	74	69	93
117	T4	1	0	0	0	374	394	375	370
118	T4	1	0	0	0	369	370	345	365
119	T4	1	0	0	0	167	172	191	171
120	T4	1	0	0	0	309	333	313	314
121	T4	1	0	0	0	476	452	457	456
122	T4	1	0	0	0	418	437	417	442
123	T4	1	0	0	0	237	232	213	212
124	T4	1	0	0	0	284	259	264	283
125	T4	1	0	0	0	234	214	233	209
126	T4	1	0	0	0	145	144	140	120
127	T4	1	0	0	0	92	68	87	88
128	T4	1	0	0	0	116	97	121	96
129	T4	1	0	0	0	407	408	388	383
130	T4	1	0	0	0	442	461	441	466
131	T4	1	0	0	0	458	478	453	477
132	T4	1	0	0	0	389	394	390	414
133	T4	1	0	0	0	157	156	161	181
134	T4	1	0	0	0	346	366	342	341
135	T4	1	0	0	0	314	339	338	319
136	T4	1	0	0	0	183	178	158	182
137	T4	1	0	0	0	12	11	31	7
138	T4	1	0	0	0	159	135	134	154
139	T4	1	0	0	0	366	362	342	361
140	T4	1	0	0	0	408	427	428	403
141	T4	1	0	0	0	10	34	15	35
142	T4	1	0	0	0	469	488	493	489
143	T4	1	0	0	0	282	278	283	258
144	T4	1	0	0	0	144	119	139	120
145	T4	1	0	0	0	390	385	409	410
146	T4	1	0	0	0	281	306	282	301
147	T4	1	0	0	0	309	285	284	304
148	T4	1	0	0	0	480	485	505	504
149	T4	1	0	0	0	308	303	304	284
150	T4	1	0	0	0	512	511	492	516
151	T4	1	0	0	0	66	42	61	62
152	T4	1	0	0	0	74	99	94	98
153	T4	1	0	0	0	405	385	410	409
154	T4	1	0	0	0	88	69	64	89
155	T4	1	0	0	0	244	264	268	269
156	T4	1	0	0	0	315	339	319	320
157	T4	1	0	0	0	148	124	143	144
158	T4	1	0	0	0	357	352	376	377
159	T4	1	0	0	0	397	393	398	373
160	T4	1	0	0	0	358	339	363	338
161	T4	1	0	0	0	7	6	11	31
162	T4	1	0	0	0	461	437	462	442
163	T4	1	0	0	0	485	484	460	465
164	T4	1	0	0	0	378	354	358	353
165	T4	1	0	0	0	418	394	398	393
166	T4	1	0	0	0	228	208	204	209
167	T4	1	0	0	0	391	386	387	367
168	T4	1	0	0	0	371	391	372	367
169	T4	1	0	0	0	244	268	249	269
170	T4	1	0	0	0	151	156	152	176
171	T4	1	0	0	0	341	342	322	317
172	T4	1	0	0	0	342	361	341	366
173	T4	1	0	0	0	226	231	227	251
174	T4	1	0	0	0	364	365	345	340
175	T4	1	0	0	0	52	56	51	32
176	T4	1	0	0	0	431	412	411	407
177	T4	1	0	0	0	67	68	87	92
178	T4	1	0	0	0	68	69	64	88
179	T4	1	0	0	0	312	293	292	288
180	T4	1	0	0	0	439	415	420	419
181	T4	1	0	0	0	44	45	20	40
182	T4	1	0	0	0	458	438	463	462
183	T4	1	0	0	0	362	361	366	386
184	T4	1	0	0	0	433	429	428	453
185	T4	1	0	0	0	286	261	262	266
186	T4	1	0	0	0	79	84	60	80
187	T4	1	0	0	0	77	81	76	57
188	T4	1	0	0	0	159	140	164	139
189	T4	1	0	0	0	354	330	335	334
190	T4	1	0	0	0	447	466	446	471
191	T4	1	0	0	0	467	466	447	471
192	T4	1	0	0	0	324	319	300	299
193	T4	1	0	0	0	450	425	449	445
194	T4	1	0	0	0	112	136	132	131
195	T4	1	0	0	0	343	338	342	362
196	T4	1	0	0	0	482	487	486	462
197	T4	1	0	0	0	310	334	309	314
198	T4	1	0	0	0	370	389	369	394
199	T4	1	0	0	0	284	285	265	260
200	T4	1	0	0	0	244	263	243	268
201	T4	1	0	0	0	492	473	472	468
202	T4	1	0	0	0	319	295	300	299
203	T4	1	0	0	0	503	484	483	479
204	T4	1	0	0	0	503	479	504	484
205	T4	1	0	0	0	441	437	436	461
206	T4	1	0	0	0	343	342	347	367
207	T4	1	0	0	0	387	362	367	386
208	T4	1	0	0	0	484	460	459	479
209	T4	1	0	0	0	201	202	226	206
210	T4	1	0	0	0	176	181	177	201
211	T4	1	0	0	0	275	270	250	274
212	T4	1	0	0	0	68	43	67	63
213	T4	1	0	0	0	318	343	338	342
214	T4	1	0	0	0	436	456	437	432
215	T4	1	0	0	0	437	413	432	433
216	T4	1	0	0	0	295	270	275	294
217	T4	1	0	0	0	394	395	375	370
218	T4	1	0	0	0	488	464	468	463
219	T4	1	0	0	0	303	279	283	278
220	T4	1	0	0	0	346	371	347	366
221	T4	1	0	0	0	366	367	347	342
222	T4	1	0	0	0	489	494	469	470
223	T4	1	0	0	0	356	352	332	351
224	T4	1	0	0	0	477	476	457	481
225	T4	1	0	0	0	407	412	388	408
226	T4	1	0	0	0	378	359	358	354
227	T4	1	0	0	0	263	283	258	282
228	T4	1	0	0	0	27	7	2	3
229	T4	1	0	0	0	391	387	392	367
230	T4	1	0	0	0	417	436	416	441
231	T4	1	0	0	0	517	493	497	492
232	T4	1	0	0	0	513	509	514	489
233	T4	1	0	0	0	52	32	51	27
234	T4	1	0	0	0	479	455	459	454
235	T4	1	0	0	0	387	412	388	407
236	T4	1	0	0	0	390	410	409	414
237	T4	1	0	0	0	32	7	27	8
238	T4	1	0	0	0	83	88	107	87
239	T4	1	0	0	0	43	38	42	62
240	T4	1	0	0	0	82	106	81	86
241	T4	1	0	0	0	77	57	76	52
242	T4	1	0	0	0	157	158	153	177
243	T4	1	0	0	0	163	158	183	159
244	T4	1	0	0	0	33	32	28	8
245	T4	1	0	0	0	27	28	8	3
246	T4	1	0	0	0	8	28	4	3
247	T4	1	0	0	0	18	23	19	43
248	T4	1	0	0	0	228	209	204	229
249	T4	1	0	0	0	24	25	44	49
250	T4	1	0	0	0	68	43	44	48
251	T4	1	0	0	0	81	82	62	57
252	T4	1	0	0	0	11	12	36	16
253	T4	1	0	0	0	27	7	3	8
254	T4	1	0	0	0	77	58	57	53
255	T4	1	0	0	0	99	118	94	98
256	T4	1	0	0	0	28	32	52	27
257	T4	1	0	0	0	369	389	388	393
258	T4	1	0	0	0	81	62	61	57
259	T4	1	0	0	0	63	43	39	44
260	T4	1	0	0	0	126	107	106	102
261	T4	1	0	0	0	51	31	26	27
262	T4	1	0	0	0	43	23	24	48
263	T4	1	0	0	0	212	231	207	211
264	T4	1	0	0	0	10	29	5	9
265	T4	1	0	0	0	131	136	132	156
266	T4	1	0	0	0	57	61	37	62
267	T4	1	0	0	0	91	72	96	71
268	T4	1	0	0	0	119	118	94	99
269	T4	1	0	0	0	48	43	67	68
270	T4	1	0	0	0	157	137	161	156
271	T4	1	0	0	0	103	102	107	127
272	T4	1	0	0	0	91	92	116	96
273	T4	1	0	0	0	134	153	133	158
274	T4	1	0	0	0	83	108	84	103
275	T4	1	0	0	0	314	295	294	290
276	T4	1	0	0	0	142	166	167	162
277	T4	1	0	0	0	230	205	210	229
278	T4	1	0	0	0	112	92	87	88
279	T4	1	0	0	0	202	182	207	206
280	T4	1	0	0	0	432	427	407	431
281	T4	1	0	0	0	157	181	177	176
282	T4	1	0	0	0	126	151	131	127
283	T4	1	0	0	0	168	163	143	167
284	T4	1	0	0	0	66	71	47	67
285	T4	1	0	0	0	2	6	26	1
286	T4	1	0	0	0	152	176	157	177
287	T4	1	0	0	0	364	368	344	369
288	T4	1	0	0	0	157	181	182	177
289	T4	1	0	0	0	152	156	157	176
290	T4	1	0	0	0	180	185	205	204
291	T4	1	0	0	0	164	159	183	184
292	T4	1	0	0	0	298	318	322	323
293	T4	1	0	0	0	38	58	33	57
294	T4	1	0	0	0	201	181	182	206
295	T4	1	0	0	0	103	108	84	104
296	T4	1	0	0	0	56	37	32	57
297	T4	1	0	0	0	36	17	41	16
298	T4	1	0	0	0	138	118	119	143
299	T4	1	0	0	0	247	272	267	271
300	T4	1	0	0	0	108	107	132	127
301	T4	1	0	0	0	158	178	159	154
302	T4	1	0	0	0	158	178	153	177
303	T4	1	0	0	0	169	189	165	164
304	T4	1	0	0	0	290	270	289	265
305	T4	1	0	0	0	233	238	237	213
306	T4	1	0	0	0	192	193	173	168
307	T4	1	0	0	0	9	29	5	4
308	T4	1	0	0	0	146	141	142	122
309	T4	1	0	0	0	158	182	178	177
310	T4	1	0	0	0	241	217	237	242
311	T4	1	0	0	0	214	238	233	213
312	T4	1	0	0	0	177	181	182	201
313	T4	1	0	0	0	165	190	185	189
314	T4	1	0	0	0	43	42	47	67
315	T4	1	0	0	0	27	31	26	7
316	T4	1	0	0	0	163	159	183	164
317	T4	1	0	0	0	217	237	212	236
318	T4	1	0	0	0	169	149	144	145
319	T4	1	0	0	0	127	151	132	152
320	T4	1	0	0	0	151	156	132	152
321	T4	1	0	0	0	152	156	132	157
322	T4	1	0	0	0	202	207	203	227
323	T4	1	0	0	0	403	383	407	402
324	T4	1	0	0	0	178	183	203	202
325	T4	1	0	0	0	138	158	163	139
326	T4	1	0	0	0	209	185	204	205
327	T4	1	0	0	0	342	361	337	341
328	T4	1	0	0	0	232	233	213	208
329	T4	1	0	0	0	193	212	192	217
330	T4	1	0	0	0	153	152	157	177
331	T4	1	0	0	0	27	7	26	2
332	T4	1	0	0	0	192	197	193	217
333	T4	1	0	0	0	174	193	198	194
334	T4	1	0	0	0	252	253	277	257
335	T4	1	0	0	0	188	187	212	207
336	T4	1	0	0	0	32	31	51	27
337	T4	1	0	0	0	190	189	209	185
338	T4	1	0	0	0	54	34	35	59
339	T4	1	0	0	0	230	210	235	234
340	T4	1	0	0	0	16	17	41	21
341	T4	1	0	0	0	178	182	183	202
342	T4	1	0	0	0	226	207	231	206
343	T4	1	0	0	0	183	208	203	207
344	T4	1	0	0	0	182	187	207	206
345	T4	1	0	0	0	183	207	203	202
346	T4	1	0	0	0	189	188	193	213
347	T4	1	0	0	0	50	25	49	45
348	T4	1	0	0	0	110	114	115	134
349	T4	1	0	0	0	232	233	208	228
350	T4	1	0	0	0	219	239	243	244
351	T4	1	0	0	0	290	270	294	289
352	T4	1	0	0	0	229	210	209	205
353	T4	1	0	0	0	207	208	203	227
354	T4	1	0	0	0	339	344	343	319
355	T4	1	0	0	0	88	68	87	63
356	T4	1	0	0	0	153	154	178	158
357	T4	1	0	0	0	124	123	143	119
358	T4	1	0	0	0	238	262	237	242
359	T4	1	0	0	0	229	209	204	205
360	T4	1	0	0	0	163	164	139	159
361	T4	1	0	0	0	227	232	231	207
362	T4	1	0	0	0	207	208	227	232
363	T4	1	0	0	0	365	385	389	390
364	T4	1	0	0	0	339	340	344	320
365	T4	1	0	0	0	207	182	183	187
366	T4	1	0	0	0	289	284	264	288
367	T4	1	0	0	0	226	202	227	207
368	T4	1	0	0	0	226	227	231	207
369	T4	1	0	0	0	128	108	104	109
370	T4	1	0	0	0	337	313	317	312
371	T4	1	0	0	0	109	89	85	90
372	T4	1	0	0	0	184	180	160	179
373	T4	1	0	0	0	153	152	133	157
374	T4	1	0	0	0	232	237	213	233
375	T4	1	0	0	0	24	25	20	44
376	T4	1	0	0	0	7	31	26	6
377	T4	1	0	0	0	58	33	57	53
378	T4	1	0	0	0	56	31	51	32
379	T4	1	0	0	0	18	23	42	22
380	T4	1	0	0	0	42	23	47	22
381	T4	1	0	0	0	15	39	40	35
382	T4	1	0	0	0	49	69	68	73
383	T4	1	0	0	0	92	111	116	112
384	T4	1	0	0	0	133	132	137	157
385	T4	1	0	0	0	326	302	306	301
386	T4	1	0	0	0	89	113	114	109
387	T4	1	0	0	0	44	25	20	45
388	T4	1	0	0	0	142	141	117	122
389	T4	1	0	0	0	42	37	61	62
390	T4	1	0	0	0	86	67	62	87
391	T4	1	0	0	0	103	108	104	128
392	T4	1	0	0	0	89	69	64	65
393	T4	1	0	0	0	57	56	52	32
394	T4	1	0	0	0	89	65	85	90
395	T4	1	0	0	0	82	57	58	62
396	T4	1	0	0	0	128	103	108	127
397	T4	1	0	0	0	44	43	24	48
398	T4	1	0	0	0	79	59	78	54
399	T4	1	0	0	0	59	58	78	54
400	T4	1	0	0	0	63	59	39	58
401	T4	1	0	0	0	39	59	34	58
402	T4	1	0	0	0	59	54	34	58
403	T4	1	0	0	0	76	56	51	52
404	T4	1	0	0	0	93	113	89	88
405	T4	1	0	0	0	126	127	107	102
406	T4	1	0	0	0	33	34	29	53
407	T4	1	0	0	0	166	167	191	171
408	T4	1	0	0	0	111	136	112	131
409	T4	1	0	0	0	160	184	179	159
410	T4	1	0	0	0	107	112	132	131
411	T4	1	0	0	0	33	58	34	53
412	T4	1	0	0	0	89	114	90	109
413	T4	1	0	0	0	137	136	161	156
414	T4	1	0	0	0	182	162	186	181
